3406	69
3407	428
3408	196
3409	655
341	89
3410	977
3411	1523
3412	290
3413	15
3414	525
3415	393
3416	299
3417	75
3418	873
3419	1134
342	222
3420	912
3421	2210
3422	116
3423	916
3424	14
3425	840
3426	1264
3427	1101
3428	338
3429	984
343	892
3430	787
3431	563
3432	71
3433	13
3434	172
3435	11
3436	3
3437	6
3438	2
3439	4
344	816
3440	2
3441	5
3442	10
3443	2
3444	8
3445	14
3446	4
3447	7
3448	7
3449	10
345	1010
3450	1
3451	7
3452	8
3453	12
3454	8
3455	11
3456	16
3457	10
3458	4
3459	14
346	1174
3460	9
3461	16
3462	8
3463	5
3464	18
3465	2
3466	4
3467	2
3468	2
3469	1
347	449
3470	2
3471	2
3472	1
3473	2
3474	2
3475	3
3476	3
3477	4
3478	4
3479	72
348	419
3480	112
3481	74
3482	4
3483	2
3484	6
3485	4
3486	6
3487	11
3488	7
3489	4
349	189
3490	6
3491	6
3492	6
3493	6
3494	6
3495	6
3496	1
3497	14
3498	6
3499	4
35	31
350	1218
3500	7
3501	3
3502	288
3503	576
3504	0
3505	3
3506	2
3507	0
3508	4
3509	3
351	982
3510	1
3511	3
3512	11
3513	8
3514	7
3515	10
3516	8
3517	1
3518	10
3519	15
352	837
3520	11
3521	21
3522	27
3523	8
3524	20
3525	31
3526	2
3527	8
3528	1
3529	17
353	1123
3530	14
3531	8
3532	13
3533	3
3534	6
3535	4
3536	7
3537	109
3538	19
3539	73
354	5547
3540	74
3541	1
3542	1
3543	7
3544	21
3545	17
3546	8
3547	6
3548	16
3549	1
355	816
3550	9
3551	4
3552	6
3553	4
3554	3
3555	3
3556	9
3557	3
3558	1
3559	1
356	33409
3560	24
3561	21
3562	41
3563	32
3564	9
3565	45
3566	45
3567	31
3568	6
3569	26
357	14261
3570	14
3571	10
3572	4
3573	2
3574	19
3575	28
3576	1
3577	9
3578	9
3579	3
358	868
3580	1
3581	2
3582	2
3583	6
3584	3
3585	0
3586	7
3587	7
3588	11
3589	0
359	1825
3590	6
3591	1
3592	3
3593	1
3594	13
3595	3
3596	1
3597	0
3598	14
3599	1
36	3272
360	966
3600	8
3601	21
3602	11
3603	16
3604	4
3605	5
3606	32
3607	5
3608	12
3609	4
361	2009
3610	2
3611	6
3612	6
3613	5
3614	16
3615	3
3616	8
3617	4
3618	3
3619	34
362	323
3620	30
3621	8
3622	2
3623	15
3624	2
3625	41
3626	66
3627	20
3628	99
3629	76
363	239
3630	43
3631	57
3632	46
3633	46
3634	0
3635	1
3636	1
3637	6
3638	16
3639	6
364	201
3640	6
3641	13
3642	78
3643	105
3644	228
3645	26
3646	40
3647	94
3648	104
3649	5
365	198
3650	2
3651	3
3652	6
3653	63
3654	13
3655	52
3656	39
3657	41
3658	13
3659	34
366	728
3660	22
3661	25
3662	23
3663	47
3664	51
3665	27
3666	18
3667	12
3668	28
3669	15
367	9
3670	40
3671	12
3672	12
3673	14
3674	12
3675	61
3676	12
3677	12
3678	133
3679	-16
368	5
3680	-1194
3681	16
3682	3184
3683	4
3684	3002
369	5600
37	72
370	9981
371	3468
372	2553
373	3120
374	3039
375	2105
376	2116
377	1014
378	173
379	186
38	22960
380	672
381	92
382	165
383	66
384	477
385	364
386	1116
387	1086
388	167
389	263
39	2427
390	163
391	248
392	128
393	2
394	28
395	14
396	501
397	5
398	21
399	43
4	1226
40	1501
400	62
401	65
402	35
403	349
404	326
405	255
406	1788
407	232
408	423
409	920
41	2516
410	865
411	101
412	1536
413	468
414	79
415	1
416	451
417	2812
418	3531
419	149
42	9
420	95
421	663
422	146
423	179
424	69
425	10067
426	538
427	760
428	589
429	11
43	5856
430	14
431	55
432	8
433	904
434	11
435	139
436	8
437	94
438	302
439	753
44	231
440	777
441	304
442	19
443	328
444	125
445	37
446	87
447	195
448	24
449	348
45	134
450	24
451	163
452	161
453	98
454	15
455	275
456	67
457	495
458	294
459	24
46	66
460	33
461	93
462	129
463	147
464	2092
465	1674
466	1037
467	770
468	3562
469	713
47	68
470	1017
471	3778
472	972
473	32
474	29
475	3800
476	2802
477	1016
478	1499
479	1936
48	142
480	837
481	1010
482	1290
483	1718
484	232
485	223
486	716
487	-6
488	36
489	1
49	163
490	206
491	5
492	288
493	59
494	48
495	298
496	1556
497	222
498	67
499	209
5	2374
50	150
500	74
501	1064
502	1574
503	2663
504	914
505	376
506	389
507	210
508	400
509	748
51	33
510	327
511	716
512	318
513	258
514	160
515	115
516	158
517	67
518	26
519	7
52	105
520	192
521	602
522	235
523	193
524	267
525	213
526	123
527	248
528	333
529	491
53	89
530	119
531	22
532	31
533	2517
534	2837
535	1507
536	3315
537	8
538	3
539	1226
54	61
540	5775
541	8600
542	10497
543	6700
544	6350
545	725
546	1884
547	4728
548	3182
549	2381
55	328
550	3581
551	265
552	3181
553	455
554	3083
555	1656
556	434
557	165
558	695
559	1458
56	95
560	1285
561	314
562	2428
563	272
564	5
565	916
566	1872
567	72
568	55
569	803
57	9
570	300
571	1942
572	3702
573	1225
574	319
575	1358
576	1013
577	177
578	542
579	584
58	11
580	144
581	90
582	153
583	1065
584	718
585	197
586	1496
587	1133
588	2151
589	761
59	3
590	221
591	48
592	840
593	755
594	473
595	303
596	900
597	811
598	2512
599	346
6	1937
60	6
600	3251
601	199
602	307
603	720
604	38
605	42
606	53
607	53
608	155
609	60
61	340
610	86
611	948
612	270
613	917
614	109
615	235
616	541
617	1102
618	2334
619	478
62	4
620	190
621	-24
622	116
623	653
624	2173
625	131
626	946
627	0
628	117
629	28
63	1
630	742
631	3
632	74
633	97
634	384
635	0
636	4951
637	4889
638	3935
639	3928
64	12714
640	4505
641	3891
642	513
643	211
644	754
645	104
646	1054
647	804
648	2
649	174
65	195
650	297
651	764
652	32
653	316
654	92
655	24
656	17
657	358
658	303
659	283
66	8
660	214
661	266
662	1230
663	9186
664	4999
665	1357
666	229
667	120
668	138
669	87
67	10
670	84
671	86
672	685
673	1065
674	1141
675	1198
676	405
677	1288
678	301
679	57
68	1367
680	175
681	64
682	371
683	372
684	274
685	231
686	484
687	12697
688	7702
689	177
69	2717
690	77
691	45
692	143
693	131
694	193
695	266
696	367
697	925
698	2959
699	425
7	1067
70	4341
700	1892
701	78
702	2643
703	1942
704	790
705	6
706	32
707	10
708	6
709	11
71	3154
710	1571
711	920
712	834
713	280
714	2
715	117
716	49
717	411
718	1711
719	8227
72	4
720	1181
721	779
722	13251
723	7107
724	330
725	296
726	498
727	421
728	999
729	1138
73	1621
730	178
731	415
732	100
733	1859
734	5246
735	4284
736	204
737	243
738	75
739	132
74	123
740	34
741	908
742	2699
743	2465
744	261
745	211
746	612
747	1196
748	1426
749	93
75	1120
750	6
751	314
752	6354
753	2551
754	785
755	2598
756	3
757	1
758	73
759	1488
76	78
760	1794
761	1855
762	60
763	9
764	52
765	25
766	26
767	590
768	223
769	537
77	3835
770	266
771	2261
772	1331
773	4592
774	1253
775	1495
776	2830
777	1972
778	3506
779	4295
78	255
780	2384
781	1027
782	1446
783	975
784	600
785	1367
786	1017
787	1546
788	5752
789	1071
79	36
790	7876
791	2901
792	476
793	1
794	944
795	402
796	445
797	2562
798	3082
799	1737
8	143
80	5
800	1907
801	1116
802	51
803	685
804	466
805	2281
806	3609
807	36
808	93
809	1575
81	32
810	302
811	7398
812	20912
813	4339
814	4082
815	6997
816	759
817	397
818	400
819	583
82	19
820	9436
821	9667
822	5703
823	11182
824	2434
825	2407
826	1278
827	1762
828	3702
829	1575
83	16
830	149
831	57
832	232
833	225
834	72
835	596
836	418
837	613
838	1159
839	5166
84	29
840	290
841	158
842	1975
843	12063
844	4938
845	24163
846	6427
847	5288
848	7345
849	2199
85	10
850	3285
851	8569
852	3985
853	2037
854	2194
855	2068
856	1207
857	459
858	1163
859	1354
86	6
860	350
861	1131
862	2292
863	1764
864	1560
865	3997
866	2903
867	7846
868	5361
869	351
87	128
870	361
871	336
872	-9
873	1406
874	3795
875	475
876	225
877	725
878	3774
879	360
88	-6
880	1188
881	816
882	6452
883	2216
884	3375
885	950
886	1000
887	1200
888	1000
889	546
89	207
890	4236
891	1230
892	530
893	1725
894	217
895	549
896	589
897	538
898	1572
899	6430
9	5034
90	142
900	2243
901	383
902	424
903	220
904	578
905	425
906	794
907	288
908	989
909	1553
91	154
910	1035
911	8571
912	1300
913	1685
914	1172
915	585
916	2538
917	4260
918	4852
919	507
92	4176
920	15164
921	3703
922	1642
923	1214
924	6831
925	1938
926	668
927	1816
928	2022
929	1569
93	7947
930	1358
931	1581
932	1882
933	1396
934	729
935	513
936	813
937	683
938	151
939	266
94	10223
940	165
941	272
942	101
943	1350
944	616
945	4130
946	5080
947	3129
948	3702
949	1495
95	314
950	493
951	1290
952	219
953	347
954	493
955	332
956	443
957	79
958	4
959	402
96	2026
960	1673
961	992
962	1360
963	1889
964	923
965	702
966	637
967	262
968	333
969	68
97	4240
970	4729
971	4206
972	2440
973	3062
974	3424
975	30
976	1
977	5250
978	1804
979	5267
98	9125
980	2912
981	13987
982	2347
983	2389
984	3525
985	2155
986	1770
987	212
988	2870
989	4119
99	6772
990	97
991	601
992	71
993	266
994	119
995	117
996	127
997	1045
998	1004
999	1611
